initial moral mean,stability,morality,cycle length,generation count,seed
0.5,1.0,0.0,1,3,19561857
0.5,1.0,0.0,1,3,19561858
0.5,1.0,0.0,1,3,19561859
0.5,1.0,0.0,1,3,19561860
0.5,1.0,0.0,1,3,19561861
0.5,1.0,0.0,1,3,19561862
0.5,1.0,0.0,1,3,19561863
0.5,1.0,0.0,1,3,19561864
0.5,1.0,0.0,1,3,19561865
0.5,1.0,0.0,1,3,19561866
0.5,1.0,0.0,1,2,19561867
0.5,1.0,0.0,1,3,19561868
0.5,1.0,0.0,1,3,19561869
0.5,1.0,0.0,1,3,19561870
0.5,1.0,0.0,1,3,19561871
0.5,1.0,0.0,1,3,19561872
0.5,1.0,0.0,1,3,19561873
0.5,1.0,0.0,1,3,19561874
0.5,1.0,0.0,1,3,19561875
0.5,1.0,0.0,1,3,19561876
0.5,1.0,0.0,1,3,19561877
0.5,1.0,0.0,1,3,19561878
0.5,1.0,0.0,1,2,19561879
0.5,1.0,0.0,1,2,19561880
0.5,1.0,0.0,1,3,19561881
0.5,1.0,0.0,1,2,19561882
0.5,1.0,0.0,1,3,19561883
0.5,1.0,0.0,1,3,19561884
0.5,1.0,0.0,1,3,19561885
0.5,1.0,0.0,1,4,19561886
0.5,1.0,0.0,1,3,19561887
0.5,1.0,0.0,1,3,19561888
0.5,1.0,0.0,1,3,19561889
0.5,1.0,0.0,1,3,19561890
0.5,1.0,0.0,1,3,19561891
0.5,1.0,0.0,1,3,19561892
0.5,1.0,0.0,1,3,19561893
0.5,1.0,0.0,1,3,19561894
0.5,1.0,0.0,1,3,19561895
0.5,1.0,0.0,1,3,19561896
0.5,1.0,0.0,1,4,19561897
0.5,1.0,0.0,1,3,19561898
0.5,1.0,0.0,1,3,19561899
0.5,1.0,0.0,1,2,19561900
0.5,1.0,0.0,1,3,19561901
0.5,1.0,0.0,1,3,19561902
0.5,1.0,0.0,1,3,19561903
0.5,1.0,0.0,1,3,19561904
0.5,1.0,0.0,1,3,19561905
0.5,1.0,0.0,1,3,19561906
0.5,1.0,0.0,1,3,19561907
0.5,1.0,0.0,1,3,19561908
0.5,1.0,0.0,1,3,19561909
0.5,1.0,0.0,1,3,19561910
0.5,1.0,0.0,1,3,19561911
0.5,1.0,0.0,1,3,19561912
0.5,1.0,0.0,1,3,19561913
0.5,1.0,0.0,1,3,19561914
0.5,1.0,0.0,1,3,19561915
0.5,1.0,0.0,1,3,19561916
0.5,1.0,0.0,1,3,19561917
0.5,1.0,0.0,1,3,19561918
0.5,1.0,0.0,1,3,19561919
0.5,1.0,0.0,1,3,19561920
0.5,1.0,0.0,1,3,19561921
0.5,1.0,0.0,1,3,19561922
0.5,1.0,0.0,1,3,19561923
0.5,1.0,0.0,1,3,19561924
0.5,1.0,0.0,1,3,19561925
0.5,1.0,0.0,1,2,19561926
0.5,1.0,0.0,1,3,19561927
0.5,1.0,0.0,1,3,19561928
0.5,1.0,0.0,1,3,19561929
0.5,1.0,0.0,1,3,19561930
0.75,1.0,0.0,1,3,19561831
0.75,1.0,0.0,1,3,19561832
0.75,1.0,0.0,1,3,19561833
0.75,1.0,0.0,1,3,19561834
0.75,1.0,0.0117,1,3,19561835
0.75,1.0,0.0,1,3,19561836
0.75,1.0,0.0,1,3,19561837
0.75,1.0,0.0,1,3,19561838
0.75,1.0,0.0,1,3,19561839
0.75,1.0,0.0,1,3,19561840
0.75,1.0,0.0,1,3,19561841
0.75,1.0,0.0,1,3,19561842
0.75,1.0,0.0,1,3,19561843
0.75,1.0,0.0,1,3,19561844
0.75,1.0,0.0,1,3,19561845
0.75,1.0,0.0,1,3,19561846
0.75,1.0,0.0,1,3,19561847
0.75,1.0,0.0,1,4,19561848
0.75,1.0,0.0,1,3,19561849
0.75,1.0,0.0,1,3,19561850
0.75,1.0,0.0,1,4,19561851
0.75,1.0,0.0,1,3,19561852
0.75,1.0,0.0,1,3,19561853
0.75,1.0,0.0,1,3,19561854
0.75,1.0,0.0,1,3,19561855
0.75,1.0,0.0,1,3,19561856
0.75,1.0,0.0,1,3,19561857
0.75,1.0,0.0,1,3,19561858
0.75,1.0,0.0,1,3,19561859
0.75,1.0,0.0,1,3,19561860
0.75,1.0,0.0,1,3,19561861
0.75,1.0,0.0,1,3,19561862
0.75,1.0,0.0,1,3,19561863
0.75,1.0,0.0,1,3,19561864
0.75,1.0,0.0,1,3,19561865
0.75,1.0,0.0,1,3,19561866
0.75,1.0,0.0,1,3,19561867
0.75,1.0,0.0,1,3,19561868
0.75,1.0,0.0,1,3,19561869
0.75,1.0,0.0,1,3,19561870
0.75,1.0,0.0,1,3,19561871
0.75,1.0,0.0,1,3,19561872
0.75,1.0,0.0,1,3,19561873
0.75,1.0,0.0,1,3,19561874
0.75,1.0,0.0,1,3,19561875
0.75,1.0,0.0,1,4,19561876
0.75,1.0,0.0,1,3,19561877
0.75,1.0,0.0,1,3,19561878
0.75,1.0,0.0,1,3,19561879
0.75,1.0,0.0,1,3,19561880
0.75,1.0,0.0,1,3,19561881
0.75,1.0,0.0,1,3,19561882
0.75,1.0,0.0,1,3,19561883
0.75,1.0,0.0,1,3,19561884
0.75,1.0,0.0,1,3,19561885
0.75,1.0,0.0,1,3,19561886
0.75,1.0,0.0,1,3,19561887
0.75,1.0,0.0,1,3,19561888
0.75,1.0,0.0,1,3,19561889
0.75,1.0,0.0,1,3,19561890
0.75,1.0,0.0,1,4,19561891
0.75,1.0,0.0,1,3,19561892
0.75,1.0,0.0,1,3,19561893
0.75,1.0,0.0,1,3,19561894
0.75,1.0,0.0,1,3,19561895
0.75,1.0,0.0,1,4,19561896
0.75,1.0,0.0,1,3,19561897
0.75,1.0,0.0,1,3,19561898
0.75,1.0,0.0,1,3,19561899
0.75,1.0,0.0,1,3,19561900
0.75,1.0,0.0,1,3,19561901
0.75,1.0,0.0,1,3,19561902
0.75,1.0,0.0,1,3,19561903
0.75,1.0,0.0,1,3,19561904
0.75,1.0,0.0,1,3,19561905
0.75,1.0,0.0,1,3,19561906
0.75,1.0,0.0,1,4,19561907
0.75,1.0,0.0,1,3,19561908
0.75,1.0,0.0,1,3,19561909
0.75,1.0,0.0,1,3,19561910
0.75,1.0,0.0,1,3,19561911
0.75,1.0,0.0,1,3,19561912
0.75,1.0,0.0,1,3,19561913
0.75,1.0,0.0,1,3,19561914
0.75,1.0,0.0,1,4,19561915
0.75,1.0,0.0,1,3,19561916
0.75,1.0,0.0,1,3,19561917
0.75,1.0,0.0,1,3,19561918
0.75,1.0,0.0,1,3,19561919
0.75,1.0,0.0,1,3,19561920
0.75,1.0,0.0,1,3,19561921
0.75,1.0,0.0,1,3,19561922
0.75,1.0,0.0,1,3,19561923
0.75,1.0,0.0,1,4,19561924
0.75,1.0,0.0,1,3,19561925
0.75,1.0,0.0,1,3,19561926
0.75,1.0,0.0,1,3,19561927
0.75,1.0,0.0,1,3,19561928
0.75,1.0,0.0,1,3,19561929
0.75,1.0,0.0,1,3,19561930
